[제조]자기자본배율,[제조]1주당순이익,[제조]매출액순이익률,[제조]부가가치,[제조]총자본증가율,[제조]총자본투자효율,[제조]유동비율,[제조]비유동자산회전률,[제조]매입채무회전률,[제조]유형자산증가율,label
-0.0858258602358003,-0.604914009658041,0.0383182615655605,-0.6968037692804373,-0.5978880134073491,-0.9350487642283897,0.16878330463565988,-0.00033645383079481967,-0.4263607847773084,-0.4292472263307806,0
-0.18359170797487823,-0.17805106489069958,0.2615930293720829,-0.06450909665880857,-0.4326622898947422,-0.5330602588274286,-0.8130143891138595,-0.9113967855644517,0.59404947614286,-0.14464241273696987,0
0.7469521228364209,0.042369347394703404,0.27764546365882625,0.0505180833385347,-0.18190304789707365,0.21259392669791108,-0.35114741308052927,-0.22357640266619414,-0.3001394207487947,-0.48402022819223095,0
0.15190800327134082,0.08430298680509714,0.33251560267533115,-0.41731152326865345,2.323603188701927,-0.5017039011518466,-0.46731555732977864,-0.4950844485470853,-0.6396313653772109,2.319874175921133,0
-0.2922682028228253,0.2273074494097732,0.8517388862410871,-0.32819766078912926,0.17566878303803765,0.6026670161821509,0.18748731106011035,-0.9958659553940623,2.664370010265723,-0.37527970979082215,0
0.12851729577488855,2.7304231557532765,1.0221865521221447,2.8231488449976228,2.59522426447644,0.9394342976179015,-0.8664021291906059,-0.9596648826099435,0.011303331873285135,-0.07698164573164881,0
1.6271242370446062,0.08215254375841029,0.2887362364387581,-0.16688948159785558,0.03547726005764396,0.31481565272030826,-0.790366276986862,-0.12704020857521067,-0.5820821610883483,0.09539221306762145,0
-0.9540553843573317,0.036993239777986256,0.37191703228824685,-0.6388735664599358,1.8433637751589709,0.7356179727266187,-0.5596564238296196,2.11139279190947,-0.7455412455390672,-0.5194615823378753,1
-0.9288157790256819,-0.3210555274953757,0.10748966021934585,-0.7240114990367807,-0.5741055229017465,-0.8140132236006432,-0.3179681321188955,-0.21754289053550768,3.2272882774273706,-0.3446712675741293,0
1.453811563806876,0.21978089874636922,0.33601795197425693,0.29930153233015977,0.22573718410246402,-0.016307484333837358,-0.5511582991715541,-0.8208941036041547,0.7067298509269354,-1.3308537961873999,0
-0.1558582404469155,-0.16407318508723498,0.28406643737352366,-0.41429519578659024,0.2737194017892059,0.29161194804037777,-0.7621476238160607,-0.9113967855644517,-0.367844366970986,0.6377523295388458,0
-1.1137270613574708,-0.9565114477913423,-2.3943551889800134,-1.1452769616872387,-1.490774499056285,-1.7659922426313124,-1.0130659360884158,-1.092402149485046,-0.755213380713666,-0.4590501832259815,1
-0.22780401492933977,-0.3683652745224866,0.17403429689893682,-0.577568166632427,-1.0243038958060466,-0.14236004218967704,-0.13235119879799118,0.27720510418078276,0.4257543241048417,-0.5355712887677136,0
0.6376199142213398,-0.07052891255635665,0.26684655332047164,-0.07454807273450152,-0.4401725500544061,-0.2314120979883299,-0.5078137973270669,-0.7786595186893495,-0.7595658415422354,-0.8499790592567253,0
-1.0240985139744656,-0.7446928076926868,-1.9279590073397217,-0.8883788066626339,-0.34170469462770103,-1.7659922426313124,-0.29296168874707595,-0.8932962491723924,-0.46891817954554293,-0.7632551396427623,0
-0.8340705143778278,-2.3478480989977393,-0.9473012036404866,-0.6369244769299645,-0.6967731055095909,-1.0234736928735308,-0.6603734323369317,-0.476983912155026,-0.8142134052787184,-0.2160621112425865,0
0.05958135497766963,0.472457956732075,0.6772051461779494,-0.1097613534319044,0.126852092000222,0.9990113772015075,0.5650642755328197,-0.5373190334618906,2.314722323703978,-0.18948109563335325,0
-0.38615351498919226,0.07355077157166284,0.4442989177993809,-0.3430305968067176,-0.20777172178036057,0.30666299972465705,-0.6500049070364212,-0.8208941036041547,-0.3649427264186063,-0.33446845350189836,0
-1.113694813139415,-1.1876840753101796,-0.1403015526796574,3.3204609633463678,-0.15311371728502854,1.977956863833177,-0.8630272758574986,-0.7967600550814088,-0.9534921517929404,-0.1782043011324664,0
-0.2308138486145451,-0.023219165529245776,0.44371519291622663,-0.4842005479489789,-0.14602069380090146,-0.38631250490570485,2.8516697218054103,-0.11497318431383773,0.4804018878413246,-0.16102061427397218,0
-1.0060502612692526,-0.3210555274953757,0.17520174666524543,0.04764864669942673,-0.10012465949184399,-0.08529147122011782,-0.8939295473413731,-0.4468163515015936,-0.7034674575295626,-0.44723639851076674,0
0.37758103322562386,-0.14149353309702298,0.22014856266812707,-0.43251168639362986,-0.7451725598718699,-0.7506733810959676,-0.762960841486689,-0.13910723283658363,-0.5477460812185228,-0.36749335168306696,0
-0.3659231328622054,0.12301096164546059,0.6185407954209414,0.01901835510708422,-0.09052821595449563,0.27781515066312157,2.0741116460341824,-0.3683806938026694,-0.19809839465677787,2.799674932423151,0
-1.0900461198985165,-0.8941485994374234,-3.8624232701130956,-1.1415732863641745,-1.136540561525469,-1.7659922426313124,-0.6917636344231833,-0.7605589822972899,-0.367844366970986,-0.4168964514012379,1
-0.8710162228637224,-0.34686084405561796,0.0952314376731054,-0.19422181531063687,-0.5774434163060416,0.23517050422433006,0.6358548737610111,-0.4166487908481612,0.3029182073874376,-0.18464818370440172,0
-0.2122603738264584,0.4606305199752973,1.0221865521221447,0.1837974636133601,2.173397985508648,-0.3417864770063785,1.1761160332429075,-1.182904831445343,0.11769681879387138,0.3673777566247255,0
0.4662098858489002,1.0853342250378297,0.37571124402874984,2.37251888980012,-0.05130796845402833,0.8641790391965049,-0.6395550599688479,0.18066891008979943,0.6554675345015623,-0.7968170280382587,0
-0.8520865188649851,-0.27912188808498195,0.18570879456202297,-0.5773501097086609,-0.7589413701645871,-0.37941410621707683,0.08969788616705994,-0.35631366954129645,3.034812787452855,-0.39568533793528404,0
-0.9644500599773086,-0.429652901353062,0.12762816868816942,-0.09135086560813419,-0.44434491680977495,-0.07839307253148982,-0.9032408896700669,-0.35028015741060997,-0.6502707140692695,-0.5707441478061941,0
-0.5427508618680145,-0.1683740711806087,0.2887362364387581,-0.40897698749138917,-0.1839892312747581,0.6227350850945235,0.18545426688353966,-0.04257103874560001,-0.5564510028756616,0.090290806031506,0
0.3856968347696594,-0.4844891990435769,0.14134570344229563,-0.1373332711747471,-0.36298376508008223,0.14674557557918885,1.35046990182561,0.5969812471071658,0.1201148525875211,-0.44401445722479904,0
-0.37576958877523403,-1.7360470522153284,-4.391569876692475,-0.983030960441718,-1.1574023953023131,-1.660634880841357,-0.37131521131211054,-1.1889383435760295,0.6786806589205991,-1.6323738015325409,1
-0.5026448280126544,-0.24794046390802246,0.2099333772129267,-0.2377078363272332,-0.5432300089120169,0.15552535572835183,-0.7425490779539193,0.20480295861254508,-0.17972133782504018,-0.0858419842680599,0
1.7258037842952645,2.062710589757007,0.5128865915700119,3.68082598902774,-1.1882779092920428,1.0610969653991595,-0.48040836182689395,-0.4830174242857123,-0.44280341457412625,-0.39917577432841567,0
-0.9546681005003914,-2.3478480989977393,-4.391569876692475,-0.7615861766647257,-1.7815884619054947,-1.1463906149618122,-0.6969682275152042,-0.9355308340871976,-0.7847133929961922,-1.7548075703993125,0
-0.05944681786617983,0.15526760734576348,0.324635316752748,-0.9243085601095544,-0.18732712467905316,-1.3878345690637937,-0.5429041398146771,-0.10893967218315125,-0.5114755743137774,0.18319011311024047,0
-0.4281191960857684,-0.4135245785029106,0.1728668471326282,0.06665252287672113,-0.5177785717042669,-0.3925837764408213,-0.8142748765033333,-0.8027935672120954,-0.7518281334025564,-0.3226546687866836,0
-0.6097304107698501,-2.3478480989977393,-0.9122777106512282,-0.4919059857022764,-0.7935720142341486,-0.5123650627615444,-0.6889986943430472,-0.8691622006496464,-0.6628444897962479,-0.20693327759901145,0
-1.1148449995834042,-0.32750685663543627,-0.6373432906855496,-0.7855395144693889,-0.949201294209407,-1.592278021108588,0.2685244519382182,-0.7122908852517983,1.5409515097360778,-0.4048141715788591,0
0.7959586648751735,-0.9038255931475143,-0.04019273521869376,-0.0672055566673331,-0.09803847611415957,0.1818646961758408,2.2669255557401473,-0.3744142059333559,-0.9534921517929404,-0.455022756618522,0
-0.024210264937241138,-0.10386077978000297,0.33893657639002855,0.010398141966279442,-0.9558770810179972,-0.05205373208400084,1.345468613151246,-0.3744142059333559,-0.2807951503995972,0.03229586288408795,0
2.2987041274620483,2.373449610003258,0.7259461739213339,0.845396352884407,0.26203677487417304,1.083046415772067,1.8958136717489331,0.2349705192659776,0.5471396205460561,0.15016521492907184,0
1.3852303534082704,1.434781220124444,0.5677567305865168,0.8951021880598605,0.7193281712626001,1.25237074722021,-0.2861713211973299,-0.34424664527992355,0.32661493856520446,1.0004892193173724,0
0.3759363741047796,0.23483400007317723,0.2907792735297982,1.4183990432673095,0.15355523923458272,0.6634983500727801,-0.8561962474242211,-0.5131849849391447,-0.023032747996540478,0.04813707420676232,0
2.107063716962622,1.5433785939821305,0.31325268153123903,1.1101387321828944,-0.1506102972318072,0.7306009554985257,-0.10201817968355639,1.3270362149202286,-0.46311489844078363,-0.22787589595780133,0
-0.8529142231284166,-0.42642723678303174,0.05291138364441817,-0.47917206917850336,-0.6003914334605703,-0.16180098394853779,-0.02342069181733343,-0.4950844485470853,-0.266770554396429,-1.0462489825935892,0
-0.11924576354759718,0.040218904348016546,0.26772214064520305,0.1410960423062039,0.602919138787809,0.14047430404407257,-0.5803934744306408,0.832288220203938,-0.5008362256217188,0.04840556931392628,0
0.904860897249511,-0.2984758755051637,0.1372596292602155,-0.5939396575999343,2.59522426447644,-0.6885877928983152,2.8516697218054103,0.5245791015389282,-0.5714428123962897,-0.40347169604303923,0
-1.0846929157012586,-0.23718824867458818,0.7049320781277789,-0.682592586744668,-1.175343572350399,0.6390403910858261,0.4390968583524994,-0.7062573731211118,-0.6995986034597231,2.913516857860676,1
-0.7685313858824834,-0.4027723632694763,-0.18641581844884766,-0.6916126975424147,2.59522426447644,-0.746283491021386,2.2583054484314875,-0.3985482544561018,-0.27499186929483793,2.913516857860676,0
-0.9368563347275874,-0.2608431221881436,0.2087659274466181,-0.5437435109210991,-0.5081821281669185,0.06145628270160588,0.8610348467579811,-0.4709504000243395,1.2541727018092248,-0.24130065131599995,0
0.7570135668698212,0.5660022292629534,0.5610438944302423,-0.26803370411541216,-0.3825938888303158,0.17183066171965458,2.533132360220314,1.1641313873916936,-0.4737542471328423,0.22239039875618036,0
-0.1374122597190146,-0.09848467216328581,0.2653872411125858,-0.2285436205473459,0.15814484266548842,0.13357590535544459,2.718708632657687,1.1037962660848293,0.5379510921301872,-0.3591700033609838,0
-1.1049770448583385,-0.2522413500013962,0.24087079602010494,-0.38028869934208676,-0.5553298725025867,0.37690124091796073,-0.6894459640618927,0.6090482713685388,-0.46021325788840406,-0.17417687452500683,0
-0.42598006428806895,-0.2275112549644973,0.24437314531903076,-0.6448173271380668,-0.6333531308279843,-0.5048395369194048,2.04556770579513,-0.7303914216438577,1.922033635615269,-0.31996971771504384,0
0.6242799013522693,0.6455686219903671,0.58176612778222,1.242066969962606,0.08721460782421785,0.6133281777918489,1.3991003185291808,-0.5433525455925771,0.49249205680957303,-0.4287102361164527,0
-0.19983406046896804,0.4939623871989436,0.4305813830452547,0.2711339468931261,0.05049778037697184,0.8152631212225968,-0.516271261101601,0.29530564057284237,-0.6526887478629193,0.5601572435684576,0
0.6547544674149727,0.39826767162137844,0.44663381733199814,-0.21919376513317212,-0.1030453162206022,0.3461720103958903,1.91585948732992,1.676979918500044,-0.3871886373201834,-1.7980352826527115,0
-0.23476963002938622,0.43267476036836816,0.73353459740234,-0.15321521041909497,0.3433979266038658,1.2511164929131864,2.8516697218054103,0.011730570430578131,3.2272882774273706,-0.230829342136605,0
0.14916690473660038,-0.642546762975061,0.014677403797811059,-0.15728434002902855,-0.4923271344965169,0.336137975939704,-0.5614455027050018,-0.8027935672120954,1.9273533099612983,-0.6021580753443788,0
-0.8813249032355505,-2.01237898371459,-1.4641895876736253,-1.1452769616872387,-0.5361369854278899,-1.7609752254032192,-0.669928739966814,-0.7786595186893495,2.951148818192576,-0.15081780020174124,0
0.6507449389700385,-2.3478480989977393,-2.810842893110611,-1.1409973729557603,1.6063733434540197,-1.7659922426313124,2.7169195537823048,-0.8450281521269006,-0.8122789782437987,0.5418995762813076,0
0.8703338051177993,0.35203314611761094,0.3223004172201308,0.48841564157270817,-0.31708773077102476,0.23705188568486504,-0.6700100617338768,-0.65798927607562,0.020008253530423997,0.13432400360639743,0
-1.170903151970352,-1.098440688872675,-4.391569876692475,-1.1452769616872387,-2.3502820506622704,-1.7659922426313124,-0.9080795348103051,-0.9113967855644517,3.2272882774273706,-1.8777783294804113,1
0.4098722489054688,0.6444934004670237,0.5776800536001401,-0.31560278404601544,-0.16437910752452445,0.17183066171965458,0.3455361653467161,-0.5131849849391447,-0.5888526557105674,-0.29768462382043415,0
0.932357877845065,0.7702943186982049,0.5554985080402763,0.3767745487655569,0.18860311997968113,0.08403286022802488,1.4110546182874169,-0.006369965961481161,-0.08348359283778269,-0.601621085130051,0
0.4702409131058715,1.6283210943262614,0.7139798138166706,0.6751293518333092,1.8266743081374957,0.809618976840992,0.3696887301643759,0.8745228051187435,-0.21502463121232568,1.0482813483925595,0
-0.3566141472501063,-1.0113477454818571,-0.07784299018214658,0.06828832969507934,-0.5478196123429228,-0.4935512481561953,-0.5012267341949779,-0.08480562366040548,-0.5646723177740706,-0.43032120675943647,0
0.8282176323369628,1.1541484025318092,0.7367450842596887,0.4527515579434773,-0.030863371352720905,0.6841935461386641,-0.42641070849717627,-0.7002238609904253,0.5432707664762165,-0.047447183943611866,0
-1.0466615172074865,-0.580183914621142,-0.8489435608289858,-0.7264716673962066,0.5641161279628785,-0.9312860013073199,0.1619522762023823,-0.7726260065586629,-0.16037706747584277,2.913516857860676,1
-0.538698335799006,-0.5081440725571323,-0.3437296744589333,-0.6238610690498384,-0.9066431533046446,-0.3292439339361456,-0.21050141694536864,-0.5916206426380689,-0.6599428492438683,-1.436103878195677,0
-1.0747819633521185,-0.5640555917709906,-0.436250068438891,-0.5800116198269648,-1.238763547032006,0.5249032491467077,-0.8385494239715874,-0.30201206036511835,-0.38622142380272356,-0.46576256090508084,0
-0.3139605041683403,-0.6662016364886164,-0.03698224836134508,-0.5808519367526983,-0.477306614177189,-0.3035317206421685,-0.7511285243790475,-0.8570951763882735,0.586795374761911,-0.45099533001106235,0
-1.170903151970352,-0.8737193904938982,-2.297164995934821,-1.1452769616872387,-2.2593244553952294,-1.7659922426313124,-0.8785597333664986,0.17463539795911284,-0.6207707017867433,-1.8863701729096587,1
0.30915031451127845,-0.8393123017469085,0.13375727996128967,1.3484108750607031,-0.45477583369819713,0.13733866827651434,-0.7283584296014558,0.09016622812950217,-0.6647789168311677,-0.2708351131040369,0
-0.32819271773695374,-0.022143944005902347,0.3345586397663712,-0.38639454646761673,-0.3462942980586068,0.921247610166064,0.10677545725025372,0.9710589992097268,-0.34269681551702913,-0.3409123360738337,0
-0.3579900712204859,0.1305375123088646,0.31821434303805063,2.2601481547196,0.4347727585464439,2.8032561978544948,-0.5356665025460854,0.10223325239087513,3.2272882774273706,0.22346437918483633,0
-0.1661346726006877,0.5380464696560242,0.533900687363567,-0.1257803063763191,1.7040067255296512,0.39446080121628674,-0.788414554577354,-0.748491958035917,-0.25613120570437037,0.7279666855459405,0
1.0506443416736315,0.7713695402215484,0.5627950690797051,-0.526897157314728,-0.1539481906361023,-0.12981749911944418,2.8516697218054103,0.30737266483421527,0.2579427788255534,-0.38494553364872514,0
-1.1354516109210415,-0.9371574603711605,-1.5374470605094908,-0.7012517759611657,-2.2113422377084873,-0.1868860700890034,-0.9228800964157398,-0.9958659553940623,-0.35768862503765725,1.2585130173019499,1
-0.028725015465049075,-0.25546701457142645,0.13784335414336982,-0.3668580643545726,0.1005661814413982,-0.786419628846131,-0.36537872231652413,-0.14514074496727009,-0.5419428001137635,-0.42656227525914087,0
0.9904476679695264,0.367086247444419,0.3792135933276757,-0.21230711719931303,-0.22905079223274177,0.017557381955791138,0.03171546625126379,-0.3321796210185506,-0.4331312793995275,-0.008515393404835838,0
2.6478770831639142,3.1443834422404966,0.5838091648732602,2.0652999841402426,-0.20234764499838107,0.3286124500975645,-0.13995478401836559,-0.6217882032915013,1.1100578877077036,0.0986141543535891,0
-1.0124246590382766,-0.1974050523108813,0.5870196517306089,-0.4236855728126137,0.04507370359499236,0.2853406765052613,0.5248100008367198,-0.55541956985395,-0.20873774334883644,-0.3836030581129053,0
-1.1118244164921802,-0.3511617301489917,-1.7680183893554418,-0.795216328639175,0.2920778155128288,-1.2291713992253486,-0.7166074342608773,-1.0441340524395542,-0.3610738723487668,-0.10866406837699755,0
-1.0829085143021726,-0.1382678685269927,0.5242692267915209,-0.030786758017401224,-0.681752585190263,0.19001734917149207,-0.8291974207593623,-0.7122908852517983,-0.6052952855073853,-0.5272479404456305,0
2.2445056223163165,-2.3478480989977393,0.11274318416773461,0.886099552207224,-0.9103982833844766,-0.7211984048809206,-0.5738064112985516,1.652845869977298,-0.6546231748978389,-0.42360882908033715,0
-0.726490458943777,-0.8489892954569994,-0.08893376296207837,-0.7418602560162841,-0.769789523728546,-1.0397789988648334,-0.3778616135606681,2.413068398443793,-0.5970739706089764,-0.20934973356348718,0
-0.6212000269916859,-0.12106432415349783,0.23182306033121322,-0.010654608210166236,-0.3467115347341436,-0.19127596016358492,-0.525501281663232,2.6664759079326252,0.03645088332724187,-0.26815016203239717,0
1.3814573118957454,-0.4328785659230923,0.06283470665804138,-0.2703246947453654,-0.4568620170758816,-0.6032985000207323,1.4151207066405582,-1.080335125223673,0.8793774637935231,0.11311289014044364,0
-0.8948476560069369,-1.096290245825988,-0.3586146589793682,-0.7551419740802506,1.1970641647523343,-1.1075087314440906,0.06379690335754928,1.0072600719938456,-0.24452464349485184,-1.7241991281826192,0
-0.8452606460431802,-0.05332536818286179,0.49362367042591987,-0.60529102737941,0.15939655269209907,0.37690124091796073,0.33020701225537313,2.6664759079326252,-0.6207707017867433,2.913516857860676,0
2.219835735503652,3.1443834422404966,1.006134117835401,1.631206898738609,0.7255867213956534,1.6531049983141477,0.8872611166357433,0.18066891008979943,0.7396151105205712,-0.2388841953515242,0
2.6478770831639142,3.037936511429497,1.0221865521221447,-0.3871226691805413,-0.24824367930743857,-0.13420738919402567,2.8516697218054103,-0.567486594115323,3.2272882774273706,-1.0854492682395291,0
-0.17607787316788365,-0.21138293211434586,0.229488160798596,-0.6532379713405119,0.42267289495587423,-0.5838575582618714,-0.5124491380496482,-0.7062573731211118,0.8024839891554633,0.692525331400296,0
-0.306048941338658,0.05527200567482455,0.229488160798596,-0.4039751010286899,0.040901336839623444,-0.34868487569500645,-0.5248507075267294,2.6664759079326252,-0.02013110744416074,2.913516857860676,0
-0.2915587420255984,0.002586151030996525,0.2674302782036259,0.12570162870442295,0.29416399889051326,0.6083111605637557,-0.417831262072048,2.038990646341232,-0.6991149967009932,-0.3556795669678522,0
-1.0736747745322037,-1.2801531263177144,-2.283739323622272,-1.1452769616872387,-1.8132984492462982,-1.7659922426313124,-0.8951900347308469,-0.8510616642575871,-0.6454346464819701,-0.40347169604303923,1
2.6478770831639142,-0.2500909069547093,0.21022523965450385,1.09424767557588,0.3638425237051733,0.04264246809625664,-0.9040134464571637,-0.7002238609904253,-0.1874590459647192,0.028268436276628357,0
0.22891674798852124,0.4746083997787619,0.4872026967112224,-0.43731248435752496,-0.5690986827953038,0.3367651030932158,0.42645132357422966,0.18670242222048578,0.6385412979460143,-0.3325889877517505,0
-0.7421523435128629,-0.3952458126060723,0.09990123673833987,-0.4457473111241173,-0.9475323475072596,0.3530704090845185,-0.8745343058968886,-0.7846930308200358,0.022909894082803733,-0.531812357267418,0
0.9439779857511609,1.2208121369791016,0.6089093348488953,-0.22483589306309698,0.20153745692132463,0.6879563090597342,1.8464106982582649,0.9167573900335486,1.0152709629966357,-0.5890018150933441,0
0.30804312569136366,0.39611722857469156,0.27355938947674613,1.1281918700421645,0.6796906870865961,0.29913747388251727,-0.6076769272802194,0.1686018858284265,-0.4998690121042589,-0.17578784516799065,0
-0.9908291023469289,-0.14471919766705327,0.511135416920549,-0.15264816111327303,-0.21110961518465568,-0.7525547625565026,-0.7924806429304955,-0.9958659553940623,-0.6715494114533868,-0.27915846142612,0
0.010488817690768044,-0.18450239403076016,0.22511022417493867,0.3562746653307857,0.1648206294740786,0.16054237295644508,-0.6861117716123168,-0.26581098758099947,-0.47859031472014163,0.03390683352707175,0
-1.0601950193848915,-0.35572066940796776,-0.28185483684457674,-0.5948795057347737,-0.5970535400562752,-0.49166986669566043,-0.6381319290452484,-0.6519557639449335,-0.4723034268566525,-0.4512638251182264,0
-1.070385456290515,-0.2801971096083254,-0.11374207049613645,-0.7358926888911913,2.59522426447644,-1.061728449237741,1.4319543124225635,-0.9898324432633758,-0.7266805819485996,-0.3108408840714688,0
0.7446410005424239,-0.24686524238467902,0.2087659274466181,0.24636713773058,-0.27494682654179925,-0.13608877065456057,-0.8191948434106343,-0.748491958035917,-0.3238361519265616,-0.23297730299391678,0
-1.0437484281764486,-0.8468388524103125,-3.6134646074477836,-1.1452769616872387,-0.7289003295259313,-1.7659922426313124,0.09510578367673793,-0.6941903488597388,-0.7721396172692138,0.35314751594503496,0
-0.5239394013354816,-0.3780422682325774,-0.03318803662084212,-0.6336027177985841,-0.5428127722364801,-0.8140132236006432,-0.1856982779912062,0.01776408256126474,-0.28224597067578694,-0.7017697601022126,0
0.05192777789243327,-0.19955549535756814,0.21314386407027539,-0.2480593353343171,-0.7564379501113656,0.19189873063202706,-0.4089671894621998,2.0691582069946644,-0.38815585083764337,-0.28291739292641566,1
-0.9286975355594775,-0.17697584336735614,0.3015781838681529,-0.4829218378350464,0.3225360928270215,-0.25524292982177216,-0.47678954319259814,0.4220093953172582,-0.8214675066596674,-0.9616730238369379,0
-0.9355771554113752,-0.2307369195345276,0.3876776041334131,-0.6761319222553789,-0.5807813097103367,-0.568806506577592,2.8516697218054103,-0.9536313704792572,0.446549414730229,-0.1811577473112701,0
-1.098925129269872,-0.48556442056692034,-1.871337693673754,-0.752695481764824,-0.19108225475888516,-1.0962204426808813,-0.6937560177162226,-0.9355308340871976,-0.6783199060756059,-1.2825246768978849,1
-0.33141753954253084,0.22838267093311665,1.0221865521221447,-0.5267067057390343,2.150032731678582,-0.22576795360672514,-0.16386338353483693,1.2365335329599314,-0.9534921517929404,2.913516857860676,0
-1.111071958070879,-0.8264096434667874,-4.360048733002142,-1.1452769616872387,-2.2251110480012044,-1.7659922426313124,-0.12186069084688646,0.6995509533288358,3.2272882774273706,2.913516857860676,1
-0.9421127942706781,-0.4049228063161632,0.06137539445015562,-0.6161417019924675,0.4789998461533538,-0.8836243376404352,-0.9149918850106454,-0.35028015741060997,0.6153281735269772,1.6094361223652618,0
0.32311379292942716,-0.2683696728515476,0.2595499922810428,0.13746353306395095,0.04549094027052924,0.2721710062815168,-0.38412338962450593,-0.9355308340871976,0.8532626988221066,-0.2152566259210946,0
-0.8982659671208486,-0.1974050523108813,0.3167550308301648,-0.6729598398277684,0.08930079120190222,-0.06835903807530357,2.7803911929748417,0.24703754352735055,0.8885659922093923,-0.9179083213692104,0
