회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
(주)퓨전,195440,Dec-20,-67.67,-51.03,-67.13,-68.32,-10.24,-85.16,0,-14.55,56.7,-180.78,-12.03,-68.34,-141.23,-6145,3389.22,0.38,0.78,0.83,0.93,7.94,0.08,0.07,0.4,7.32,0.69,31.09,11.74,45.98,64.05,5.7,63.43,50.36,4.01,222.73,-25.79,290.59,-2.17,215.85,44.74,25.6,-19205.9,-106.75,-1536.25,-5199.83,-137.98,0,0,0,2016-12-21,2021-06-10,4,    소프트웨어 개발 및 공급업
(주)행남사,8800,Dec-11,-0.8,-10.23,-8.6,3.64,-2.73,-6.4,0,7.88,12.18,-5.92,-1.27,-4.29,-7.73,-385,8885.55,0.73,1.65,1.11,2.39,2.08,0,0,0.64,2.54,2.08,86.45,4.22,175.16,31.37,11.63,140.32,67.76,0.88,91.26,19.15,136.68,-0.73,78.98,66.63,42.25,12902.94,17.51,64.6,1126.77,24.05,91.37,8.63,-24.62,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-12,-16.59,-19.93,-15.92,-16.93,-6.65,2.21,0,-14.11,12.82,1.45,-4.03,0.99,3.42,167,7631.83,0.68,1.47,1.03,2.26,1.88,0,0,0.61,2.56,2.04,101.34,3.6,194.42,34.65,10.53,152.77,63.99,1.51,93.27,22.92,95.01,-1.57,65.6,66.36,51.28,17360.91,28.24,122.38,2252.28,37.67,80.78,19.22,3.84,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-13,3.96,-6.44,-4.01,8,17.3,3.12,-36.6,-4.85,18.63,1.63,2.4,1.14,2.11,105.65,7261.52,0.7,1.36,1.03,2.63,1.7,0,0,0.63,2.83,2.16,96.04,3.8,214.38,30.51,11.96,158.77,58.57,1.43,96.18,25.52,92.6,1.09,59.83,68.94,51.92,13953.58,21.83,93.25,1133.21,31.82,80.3,19.7,5.12,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-14,-8.11,-6.16,-6.92,-8.65,-11.63,-12.91,0,-3.37,8.55,-10.13,-3.91,-7,-12.54,-595.33,7016.54,0.69,1.39,1.01,2.65,1.62,0,0,0.6,2.92,2.21,101.6,3.59,225.59,32.23,11.32,139.75,54.43,1.03,83.76,19.49,112.16,-1.99,66.76,68.54,47.13,7169.36,12.21,51.06,630.52,16.92,130.23,-30.23,-59.87,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-15,32.47,31.1,92.2,5.05,2.38,12.13,0,-2.37,14.96,0.79,0.48,0.48,1.68,77.38,6807.2,0.61,1.33,1,2.52,1.66,0,0,0.58,2.55,1.53,106.79,3.42,219.38,32.84,11.12,132.59,53.7,1.99,91.03,13.36,125.79,0.24,103.08,54.35,44.29,9730.5,12.51,53.29,533.2,23.52,81.75,18.25,3.34,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-16,-36.85,-52.9,-53.87,-22.56,-48.96,-46.06,-5320.5,-32.44,8.67,-83.46,-6.07,-36.76,-107.63,-352.49,419.36,0.44,1.12,0.75,1.51,1.47,0,0,0.44,2.06,1.08,160.35,2.28,248.11,40.2,9.08,158.79,96.52,1.32,44.44,24.68,221.11,-3.52,107.08,66.65,31.14,-19326.17,-39.34,-337.17,-5374.65,-69.14,0,0,0,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-17,-5.77,50.62,-0.29,-8.51,-17.67,72.54,0,-45.2,-8.63,-121.51,-17.76,-39.01,-89.28,-217.33,186.43,0.32,0.73,0.49,0.78,1.31,0,0,0.3,1.41,0.94,225.99,1.62,278.96,43.66,8.36,169.92,109.95,3.62,46.36,26.63,75.38,-5.24,61.88,64.71,57.02,-13782.43,-29.77,-140.14,-3685.25,-89.98,0,0,0,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-18,129.27,70.1,207.68,86.52,-81.73,124.82,0,-43.37,-95.79,-126.2,-19.66,-14.36,-25.53,-660,231.32,0.11,0.2,0.2,0.24,1.39,0,0,0.12,0.49,0.26,173.73,2.1,263.08,30.96,11.79,134.36,129.71,81.93,372.26,13.46,75.26,-3.59,82.99,52.65,57.06,-3664.28,-3.45,-16.49,-309.97,-42.25,0,0,0,1993-09-03,2021-06-07,4,"    내화, 비내화 요업제품 제조업"
(주)행남사,8800,Dec-19,-58.39,-16.42,-38.91,-75.91,-78.44,-48.38,0,-11.38,9.9,-469.23,-5.88,-48,-81,0,238.4,0.1,0.17,0.22,0.23,6.55,0.01,0,0.12,0.38,0.19,72.05,5.07,55.74,26.07,14,104.18,100.96,38.56,134.28,1.22,44.16,-6.4,100.22,30.48,69.37,3477.7,7.88,18.73,306.14,45.24,77.89,22.11,-1037.15,1993-09-03,2021-06-07,4,    기타 식품 제조업
(주)행남사,8800,Dec-20,-27.54,-26.8,-22.81,-38.35,-24.8,-37.43,0,5.21,21.49,-53.62,-7.63,-11.39,-17.41,-95,177.25,0.21,0.32,0.74,0.77,22.17,0.02,0.07,0.35,0.5,0.3,64.01,5.7,16.46,26.18,13.94,73.75,70.97,52.78,84.02,-9.23,66.93,-3.98,123.64,25.93,59.91,-435.53,-1.36,-3.2,0,-5.39,0,0,0,1993-09-03,2021-06-07,4,    기타 식품 제조업
(주)화신테크,86250,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-14,0,0,0,0,0,0,0,0,7.2,-2.46,-2.05,-1.29,2,89,4965.92,0.52,0.84,1.76,1.76,771.71,0,0,0.95,0.77,0.74,45.68,7.99,0.47,57.91,6.3,117.94,117.67,10.89,832.61,4.52,60.64,-4.61,112.88,29.73,62.25,10944.51,11.89,18.16,37.79,22.72,88.31,11.69,-10.82,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-15,3.45,-4.82,-3.81,20.62,-4.25,-9.9,0,7.9,-3.05,-15.14,-7.72,-8.4,-9.14,-362,5358,0.55,0.98,1.72,1.72,850.74,0,0,0.91,0.85,0.82,42.69,8.55,0.43,54.7,6.67,108.64,108.44,8.27,750.21,2.76,94.56,-9.58,127.12,34.66,51.4,8469.59,8.89,14.31,29.84,16.3,140.37,-40.37,-92.91,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-16,-11.59,-18.34,-19.7,3.7,-63.02,-21.67,0,-30.63,-16.4,-38.45,-13.51,-15.45,-24.14,-807,3716.99,0.4,0.86,1.07,1.07,880.84,2.71,0,0.55,0.67,0.64,60.78,6,0.41,60.83,6,105.77,105.7,13.73,587.61,2.22,139.45,-9.96,142.09,40.66,41.76,2875.28,3.41,5.96,11.31,7.97,408.51,-308.51,-482.17,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-17,-6.97,-0.44,-0.44,-16.51,-77.21,-4.59,0,-6.99,16.63,-9.31,-0.35,-3.84,-4.54,-140,3457.18,0.41,1,1.07,1.07,2471.4,0,0,0.53,0.69,0.67,44.22,8.25,0.15,55.37,6.59,89.91,89.89,9.2,560.66,-4.1,144.44,-0.31,155.24,36.49,40.91,10393.16,13.27,21.55,40.59,30.99,76.44,23.56,-30.02,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
(주)화신테크,86250,Dec-20,0,0,0,0,0,0,0,0,5.08,-142.33,-30.19,-33.25,-74.98,-281,182.57,0.23,0.53,1.16,1.17,244.82,0,0,0.31,0.33,0.29,15.45,23.63,1.49,29.83,12.23,36.32,36.15,11.41,141.17,-35.22,127.31,-1.75,181.65,20.09,43.99,326.07,0.68,0.94,4.86,5.8,906.17,-806.17,-2455.32,2006-11-10,2021-08-31,4,    특수 목적용 기계 제조업
디에스티(주),33430,Dec-11,0,0,0,0,0,0,0,0,21.54,-32.08,1.73,-8.94,-20.95,-102,291.97,0.28,0.65,0.91,0.98,12.86,0.01,0.23,0.51,67.13,0.4,92.11,3.96,28.37,29.36,12.43,127.42,118.41,1.46,89.41,6.6,134.24,0.53,162.45,30.65,42.69,-53.53,-0.15,-35.4,-486645,-0.53,0,0,0,1998-05-25,2021-09-02,4,    특수 목적용 기계 제조업
디에스티(주),33430,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-05-25,2021-09-02,4,    특수 목적용 기계 제조업
디에스티(주),33430,Dec-13,0,0,0,0,0,0,0,0,8.79,-66.61,-3.01,-10.4,-25.85,-104,119.4,0.16,0.39,0.36,0.37,55.51,0,0.02,0.15,536.1,0.27,54.03,6.76,6.58,62.97,5.8,73.11,72.64,1.96,61.54,-15.81,148.52,-0.89,141.69,42.99,40.24,-1993.75,-4.58,-15721.73,0,-29.33,0,0,0,1998-05-25,2021-09-02,4,    기타 전문 도매업
디에스티(주),33430,Dec-14,0,0,0,0,0,0,0,0,-3.68,-55.56,-2.9,-10.62,-48.58,-182,306.15,0.19,0.88,1.22,1.3,20.27,0,0.01,0.46,0.92,0.23,5.58,65.38,18.01,41.17,8.87,60.05,56.44,1.1,66.27,-10.43,359.53,-2.04,387.48,15.68,21.76,-17228.22,-9.51,-45.96,0,-49.77,0,0,0,1998-05-25,2021-09-02,4,    기타 전문 도매업
디에스티(주),33430,Dec-15,-3.77,-11.24,-28.37,128.59,-74.7,-39.61,0,-15.85,-23.5,-74.94,-5.18,-12.28,-65.4,-160,222.43,0.16,0.78,0.62,0.64,27.23,0,0.02,0.24,0.82,0.22,9.87,36.98,13.41,49.02,7.45,60.49,60.09,0.35,33.4,-24.32,387.99,-2.5,306.26,37.24,20.49,-18268.7,-10.48,-55.24,-1423.03,-62.71,0,0,0,1998-05-25,2021-09-02,4,    기타 전문 도매업
디에스티(주),33430,Dec-16,-54.89,-61.78,-69.32,-30.56,1288.81,-39.98,0,7.18,30.58,-148.14,0.25,-36.57,-122.08,-176,265.18,0.25,1.33,0.57,0.6,9.71,0.02,0.12,0.22,1.36,0.44,71.22,5.12,37.6,55.83,6.54,72.51,62.86,9.34,30.67,-21.74,594.58,-0.01,296.42,57.32,14.4,-33754.77,-42.93,-268.07,-1433.02,-108.11,0,0,0,1998-05-25,2021-09-02,4,    기타 전문 도매업
디에스티(주),33430,Dec-17,-24.02,-17.93,-11.47,-33.37,14.6,13.47,0,6.2,41.34,9.73,5.77,4.66,11.05,350,1131.02,0.48,4.96,0.88,1.07,5.15,0.01,1.31,0.34,2.86,1.05,103.29,3.53,70.87,46.09,7.92,52.62,40.57,1.78,348.05,-45.27,2828.51,0.85,1456.28,50.27,3.41,10997.08,18.41,105.38,925.4,33.17,34,66,29.35,1998-05-25,2021-09-02,4,    기타 전문 도매업
디에스티(주),33430,Dec-18,-4.57,-67.28,-34.63,25.17,12.52,9.58,-198.38,-16.76,45.52,-6.1,3.42,-2.89,-9.76,0,2768.94,0.47,2.82,0.82,1.04,3.78,0.01,0,0.34,3.99,1.12,116.33,3.14,96.63,35.77,10.2,96.62,76.74,4.4,338.14,-2.31,224.81,0.26,110.64,65.94,30.79,2211.07,3.88,64.76,229.56,8.01,197.12,-97.12,-76.18,1998-05-25,2021-09-02,4,    특수 목적용 기계 제조업
디에스티(주),33430,Dec-19,-4.36,339.47,58.49,-36.84,-98.24,-76.57,0,-24.6,43.91,-86.4,-4.03,-32.24,-164.98,0,324.18,0.37,1.94,0.68,0.78,5.29,0.01,0,0.28,2.26,0.83,115.22,3.17,69.04,36.12,10.11,48.4,48.13,2.11,64.37,-46.42,1312.06,-0.64,797.13,43.55,7.08,-7526.7,-13.8,-50.16,-1842.49,-36.17,0,0,0,1998-05-25,2021-09-02,4,    특수 목적용 기계 제조업
디에스티(주),33430,Dec-20,2.56,-1.51,-1.92,8.37,-9.74,-17.45,0,-13.09,37.66,-14.71,-1.97,-4.82,-70.01,0,270.24,0.33,5.18,0.73,0.73,139.94,0.02,0.01,0.25,1.21,0.59,87.93,4.15,2.61,47.53,7.68,52.63,52.38,0.53,50.97,-41.42,1692.1,-0.33,967.46,46.02,5.58,10401.2,18.6,70.38,3177.97,57.51,45.93,54.07,-25.58,1998-05-25,2021-09-02,4,    특수 목적용 기계 제조업
럭슬(주),33600,Dec-11,-10.77,-2.09,-7.25,-23.03,16.54,-12.88,0,15.42,3.8,-0.44,1.31,-0.36,-0.75,-34,6520.34,0.8,1.69,3.84,4.3,35.5,0.06,0.03,1.59,1.21,1.01,38.5,9.48,10.28,30.99,11.78,58.52,50.69,9.47,719.49,-13.65,113.35,0.15,172.26,19.26,46.87,12065.01,13.67,20.71,63.88,16.09,72.84,27.16,-2.76,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-12,-10.68,-6.33,-5.08,-34.13,-43.65,-12.99,0,-16.63,-0.16,-5.93,-3.21,-4.44,-9.58,-378,5435.73,0.75,1.62,4.43,5.07,35.17,0.05,0.03,1.58,1.05,0.9,43.52,8.39,10.38,33.19,11,51.32,45.44,6.33,626.03,-13.47,119.03,-1.77,187.92,14.2,45.66,7824.08,9.92,14.47,44.9,12.52,107.42,-7.42,-47.37,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-13,-9.8,-14.68,-17.05,34.03,19.41,-22.85,0,-22.58,0.02,-11.89,-3,-7.68,-18.05,-586,4208.35,0.65,1.52,3.69,4.14,34.43,0.05,0.03,1.3,0.91,0.78,54.19,6.74,10.6,44.53,8.2,56.47,50.72,0.33,483,-16.26,156.07,-1.86,202.03,21.1,39.05,8051.06,11.32,16.72,57.82,16.64,97.51,2.49,-71.49,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-14,3.17,-3.63,-1.04,18.93,123.01,-1.66,0,29.76,4.9,-3.11,1.06,-2.7,-7,0,5460.7,0.87,2.17,3.82,4.5,25.42,0.05,0.04,1.31,1.31,1.13,47.19,7.74,14.36,40.95,8.91,48.53,39.26,2.02,474.96,-25.79,142.87,0.47,183.79,24.32,41.18,11446.41,15.6,24.28,84.1,18.23,67.62,32.38,-17.05,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
럭슬(주),33600,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-21,2021-08-11,4,    자동차 신품 부품 제조업
에스앤씨엔진그룹리미티드,900080,Dec-11,8.95,28.17,22.85,-6.19,14.39,29.27,39.59,27.3,31.07,20.22,25.45,16.63,19.23,1029,5091.25,0.82,0.95,1.85,2.03,20.98,0.02,0.18,1.42,2.43,1.48,42.87,8.51,17.39,15.19,24.03,631.39,569.97,368.61,3749.55,34.69,6.98,5.33,62.89,41.21,93.47,64284.02,24.89,98.33,141.87,31.57,0,0,64.07,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-12,19.53,12.16,-0.23,47.72,5.06,11.2,-11.61,-2.8,28.13,18.39,17.63,12.84,14.28,893,4948.59,0.7,0.78,1.5,1.63,18.64,0.01,1.52,1.32,1.98,1.3,68.4,5.34,19.58,15.65,23.32,778.16,724.33,503.34,4297.53,44.39,15,19.17,56.43,50.93,86.96,68521.16,22.19,75.31,159.55,34.62,13.41,86.59,53.13,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-13,12.15,-2.61,-2.16,25.94,0.32,10.87,-27.7,0.41,29.33,13.24,13.05,8.04,9.3,641,4811.91,0.61,0.7,1.12,1.19,18.24,0.01,0.58,0.94,1.9,1.33,85.36,4.28,20.01,17.55,20.8,407.34,384.89,279.41,4704.08,43.15,16.33,6.62,49.8,57.19,85.96,63415.96,18.31,72.95,160.44,31.91,14.06,85.94,41.5,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-14,2.63,-3,16.68,-7.88,-9.01,9.53,-43.34,-12.1,28.8,8.54,9.25,4.25,4.78,357,4229.85,0.5,0.56,0.92,0.97,16.76,0.01,0.17,0.76,1.72,1.09,96.58,3.78,21.78,24.96,14.62,621.11,587.3,437.22,438.09,43.07,9.01,11.21,53.05,51.34,91.73,48742.88,13.71,58.97,130.25,27.9,20.09,79.91,30.59,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-15,17.23,4.59,2.91,30.82,30.18,14.71,97.7,12.97,29.16,14.94,11.78,7.64,8.42,322,1081.64,0.51,0.56,0.94,0.99,17.27,0.01,0.1,0.8,1.93,1.12,87.72,4.16,21.14,32.95,11.08,559.34,529.03,380.18,429.03,47.04,11.41,410.6,47.59,57.28,89.76,63492.73,15.24,65.71,143.36,32.17,19.82,80.18,46.43,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-16,0.25,21.83,-7.03,5.69,-17.45,6.44,-5.23,-15.07,27.86,16.67,8.31,6.7,7.24,298,918.63,0.4,0.43,0.68,0.72,14.2,0.01,0.15,0.61,1.45,0.98,104.85,3.48,25.7,32.56,11.21,1284.27,1229.93,993.5,428.05,55.68,4.93,369.09,41.57,60.39,95.3,58047.16,13.9,51.37,107.68,34.63,21.27,78.73,48.13,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-17,0.3,30.42,21.46,-13.57,-12.4,2.38,-28.44,-6.18,27.24,12.71,6.9,4.78,4.96,181,1631.64,0.38,0.39,0.67,0.7,15.71,0.01,0,0.63,1.07,0.86,98.3,3.71,23.24,15.53,23.5,1903.6,1821.96,1126.3,405.14,49.3,2.81,291.46,49.31,52.03,97.27,53403.29,12.75,32.4,55.23,33.96,19.25,80.75,37.44,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-18,9.69,-3.79,-2.92,21.31,-20.14,6.77,-12.97,-19.13,27.52,13.68,5.33,3.96,4.13,151,1103.53,0.29,0.3,0.53,0.55,15.12,0.01,0.74,0.5,0.78,0.64,110.97,3.29,24.13,21.39,17.06,1369.7,1331.04,963.22,425.41,53.35,5.62,193.41,44.84,57.55,94.68,53118.51,11.56,33.46,56.73,41.77,23.34,76.66,32.76,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-19,-0.73,35.49,12.13,-10.22,-0.31,1.08,-68.28,-15.38,27.81,5.13,3.48,1.21,1.26,46,933.82,0.24,0.25,0.43,0.44,14.43,0.01,0.2,0.4,0.57,0.52,103.39,3.53,25.29,28.07,13.01,1659.54,1607.51,969.37,413.19,48.91,3.73,81.38,49.74,52.05,96.41,40293.56,8.83,19.08,34.91,37.44,25.84,74.16,13.7,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에이아이비트(주),39230,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-12,0,0,0,0,0,0,0,0,10.21,-30.53,-6.23,-19.37,-47.74,-456,1493.23,0.63,1.56,3.1,3.2,98.37,0.02,0.01,0.88,1.17,0.8,97.91,3.73,3.71,36.81,9.92,39.35,38.1,2.86,191.01,-31.52,146.42,-2.31,196.03,20.45,40.58,-2933.72,-3.42,-6.31,-92.42,-5.39,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-13,5.5,0.13,-0.78,29.95,89.06,1.31,0,-11.21,24.14,0.55,1.91,0.3,0.76,7,1325.84,0.55,1.38,2.4,2.5,60.43,0.01,0.02,0.72,1.04,0.71,126.19,2.89,6.04,54.54,6.69,45.4,43.31,1.36,193.51,-30.29,156.62,0.9,191.98,25.19,38.97,12696.11,14.04,27.38,384.63,26.29,73.82,26.18,2.09,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-14,6.78,-1.06,-1.72,32.01,303.4,1.43,90.17,46.27,20.81,0.71,1.92,0.54,1.42,14,1939.26,0.76,1.99,2.67,2.97,26.85,0.02,0.04,0.89,1.53,1.05,96.97,3.76,13.6,55.16,6.62,54.13,46.54,6.04,196.28,-26.39,170.14,1.18,186.02,31.14,37.02,14134.37,14.64,30.75,436.14,20.01,76.52,23.48,3.57,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-15,9.18,0.71,0.61,28.15,89.16,2.77,0,-5.47,16.79,-0.24,-0.34,-0.16,-1.27,-13,1833.21,0.66,1.85,1.95,2.37,10.95,0.02,0.1,0.71,1.44,1,116.37,3.14,33.33,88.03,4.15,60.7,48.14,6.76,201.71,-23.66,188.26,-0.27,182.9,36.55,34.69,13521.18,12.82,29.19,326.67,20.25,80.71,19.29,-1.18,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-16,-63.14,-98.29,-94.07,-9.45,-36.87,-60.84,0,-47.18,1.77,-66.93,-17.19,-32.72,-87.44,-614,968.25,0.49,1.38,0.96,1.17,5.42,0.01,0.21,0.45,1.5,1,187.29,1.95,67.33,143.19,2.55,161.56,138.25,71.28,78.99,34.21,170.13,-8.14,27.59,89.79,37.02,-21257.3,-54.69,-2844.46,-3366.34,-60.27,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-17,37.93,2.98,29.25,38.91,-86.09,21.59,0,52.75,21.12,-9.9,6,-11.53,-33.45,-138,1459.59,1.17,3.38,1.29,1.39,18.78,0.01,0.07,0.76,66.94,11.84,91.59,3.99,19.43,44.27,8.24,134.85,132.9,13.91,83.79,23.37,206.41,2.43,29.32,90.43,32.64,3031.29,5.65,371.18,528.94,5.63,207.98,-107.98,-175.94,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-18,39.19,1.46,123.07,30.31,128.76,63.76,0,-29.9,33.43,-24.64,4.38,-14.52,-40.21,-185,779.85,0.59,1.64,0.68,0.69,32.79,0.01,0.04,0.39,45.91,4.56,142.97,2.55,11.13,53.8,6.78,137.54,134.05,16.28,100.28,23.11,160.34,0.48,39.93,84.66,38.41,3487.66,4.67,420.93,620.2,9.23,198.3,-98.3,-266.82,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-19,-8.8,999.24,47.25,-18.96,117.44,76.11,0,-0.97,38.57,-29.9,4.68,-15.68,-28.25,-138,472.82,0.52,0.95,0.65,0.68,14.7,0.01,0.1,0.42,7.53,2.64,159.29,2.29,24.83,53.54,6.82,299.46,279.07,28.87,96.68,50.11,34.87,1.28,33.4,75.24,74.15,-1814.07,-2.67,-298.4,-441.3,-4.85,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-20,-14.6,-0.96,32.33,-30.04,-40.92,-10.29,0,-21.9,33.63,-26.9,-5.67,-12.46,-16.41,-74,279.91,0.46,0.61,0.67,0.72,10.54,0.01,0.17,0.5,3.22,1.49,211.38,1.73,34.64,55.77,6.55,301.18,283.86,20.03,82.01,41.17,28.41,-4.17,49.27,61.63,77.87,964.73,1.66,185.41,264.54,3.3,650.67,-550.67,-814.52,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
